text,label
कार्यकर्ताओं का काम समाप्त होने,2
कार्यकर्ताओं का काम समाप्त होने पर कितने मेपल के पेड़ होंगे ?,2
पूजा के पास 12 किलो आटा था ।,2
अगर उसने 4 किलो खरीदा,4
"अगर उसने 4 किलो खरीदा , तो उसके पास कुल कितने किलो आता होगा ?",0
कनिष्क के पास बैंक में 7 रुपये थे ।,2
उसकी बहन ने उसे 3 रुपये उधार दिए ।,5
अब कनिष्क के पास कितने रुपये हैं ?,2
रूपर्ट और राॅनल्ड ने अपनी गणित की परीक्षा में बहुत अच्छे अंक प्राप्त किए,0
"रूपर्ट और राॅनल्ड ने अपनी गणित की परीक्षा में बहुत अच्छे अंक प्राप्त किए , इसपर उनकी माँ ने उनके लिए कल 1 शानदार ट्रम्पोलिन खरीदा ।",4
ट्रम्पोलिन पर राॅनल्ड 157 बार कूदा ।,0
रूपर्ट राॅनल्ड की तुलना में 86 बार ज़्यादा कूदा ।,3
वह 1 दुकान पर गया,1
वह 1 दुकान पर गया और उसने अपने पिता के लिए 1 नया सेट खरीदा ।,4
यदि उसकी कीमत ₹475 थी,2
यदि उसकी कीमत ₹475 थी लेकिन उसे वह ₹199 में मिल,0
"यदि उसकी कीमत ₹475 थी लेकिन उसे वह ₹199 में मिल गया , तो उसे कितने रुपये की छूट मिली ?",0
अनिल का परिवार बहामास से जापान चला,0
"अनिल का परिवार बहामास से जापान चला गया , इसलिए उन्हें अपना पैसा जापानी येन में बदलना पड़ा ।",0
उनके चेकिंग खाते में अब 6359 येन हैं,2
उनके चेकिंग खाते में अब 6359 येन हैं और उनके बचत खाते में अब 3485 येन हैं ।,2
उनके पास कितने येन हैं ?,2
कल्पेश ने 29 ख़रबूज़े उगाए,0
"कल्पेश ने 29 ख़रबूज़े उगाए , कनिष्क ने 16 ख़रबूज़े उगाए",0
"कल्पेश ने 29 ख़रबूज़े उगाए , कनिष्क ने 16 ख़रबूज़े उगाए और जेसन ने 20 ख़रबूज़े उगाए ।",0
उन्होंने कुल कितने ख़रबूज़े उगाए ?,0
दराज में 7 क्रेयॉन और मेज़ पर 6 क्रेयॉन थे ।,2
सिद्धांत ने मेज़ पर 4 क्रेयॉन और 8 कैंचियाँ रखीं ।,0
अब कुल कितने क्रेयॉन हैं ?,2
नंदकिशोर ने ₹68.50 बचाए ।,0
अगर नंदकिशोर ने ली से ₹25.43 ज़्यादा बचाए,0
"अगर नंदकिशोर ने ली से ₹25.43 ज़्यादा बचाए , तो ली ने कितने बचाए ?",0
4 . 1 किलो रेत से भरे,0
4 . 1 किलो रेत से भरे 1 ट्रक 1 ने निर्माण स्थल तक जाते,1
4 . 1 किलो रेत से भरे 1 ट्रक 1 ने निर्माण स्थल तक जाते हुए रास्ते में 2.4 किलो रेत और उठाई ।,0
स्थल पहुँचने,0
स्थल पहुँचने पर ट्रक में कितनी रेत होगी ?,2
टैनर ने सितंबर में ₹17 बचाए ।,0
उसने अक्टूबर में ₹48 बचाए ।,0
फिर टैनर ने 1 वीडियो गेम पर ₹49 खर्च किए ।,0
टैनर के पास कितना पैसा बचा ?,0
"1 चुनाव में , सफल प्रत्याशी ने 577500 मत प्राप्त किए",0
"1 चुनाव में , सफल प्रत्याशी ने 577500 मत प्राप्त किए , जबकि उसके निकटतम प्रतिद्वंद्वी ने 336710 मत प्राप्त किए ।",0
सफल प्रत्याशी ने चुनाव कितने मतों से जीता ?,0
राहुल 1 प्रसिद्ध क्रिकेट खिलाड़ी है ।,2
वह टैस्ट मैचों में अब तक 3870 रन बना चुका है ।,0
वह 5000 रन पूरे करना चाहता है ।,0
वह 5000 रन पूरे करना चाहता है ।,0
उसे कितने और रनों की आवश्यकता है ?,2
1 टोकरी में 55 फल है ।,2
25 फल बाँट,5
25 फल बाँट दिये बताओं टोकरी में कितने फल बचें ।,0
श्रीमती गुप्ता अपने बगीचे के चारों ओर 1 सीमा बनाना चाहती हैं ।,0
श्रीमती गुप्ता अपने बगीचे के चारों ओर 1 सीमा बनाना चाहती हैं ।,0
सीमा को पूरा करने,0
सीमा को पूरा करने के लिए उन्हें 125 पत्थरों की ज़रूरत है ।,2
उनके पास 64 पत्थर हैं ।,2
सीमा को पूरा करने,0
रोसवुड हाई में छुट्टियाँ चल,0
रोसवुड हाई में छुट्टियाँ चल रहीं हैं इसलिए ज्योति और उसके परिवार ने पूरे यूरोप की यात्रा करने का फैसला किया ।,0
रोसवुड हाई में छुट्टियाँ चल रहीं हैं इसलिए ज्योति और उसके परिवार ने पूरे यूरोप की यात्रा करने का फैसला किया ।,0
चूंकि ज्योति हमेशा फ्रांसीसी लोगों से मोहित रही,0
"चूंकि ज्योति हमेशा फ्रांसीसी लोगों से मोहित रही है , इसलिए उन्होंने फ्रांस की यात्रा के साथ अपना दौरा शुरू किया ।",0
ज्योति प्रसिद्ध एफिल टॉवर में गई ।,1
यदि वह 567 सीढ़ियाँ चढ़ी,4
यदि वह 567 सीढ़ियाँ चढ़ी और 325 नीचे उतरी,5
"यदि वह 567 सीढ़ियाँ चढ़ी और 325 नीचे उतरी , तो वह कुल कितने कदम चली ?",0
सारा के पास 792 काले और 122 लाल कंचे थे ।,2
कनिष्क ने सारा के 233 काले कंचे लिए ।,3
सारा के पास अब कितने काले कंचे हैं ?,2
मालिनी के पास 18 बेसबाॅल कार्ड थे,2
मालिनी के पास 18 बेसबाॅल कार्ड थे जिनमें से 8 फटे हुए थे ।,2
कनिष्क ने मालिनी को 26 नए बेसबाॅल कार्ड दिए ।,5
मालिनी ने 40 बेसबाॅल कार्ड खरीदे ।,4
मालिनी के पास अब कितने बेसबाॅल कार्ड हैं ?,2
लिंडा के पास 34 टाॅफ़ियाँ थीं ।,2
उसने क्लो को 28 टाॅफ़ियाँ दीं ।,5
लिंडा के पास कितनी टाॅफ़ियाँ बचीं ?,0
3 उल्लू बाड़ पर बैठे थे ।,0
2 और उल्लू उनके साथ बैठ गए ।,0
बाड़ पर अब कितने उल्लू बैठे हैं ?,0
महिमा के पास 98 डीएस गेम थे ।,2
फिर उसने अपने दोस्तों को कुछ दिए,5
फिर उसने अपने दोस्तों को कुछ दिए और उसके पास इक्यानवे बचे ।,0
उसने कितने गेम दिए ?,5
वर्तमान में पार्क में 22 अखरोट के पेड़ हैं ।,2
कर्मचारी आज और अखरोट के पेड़ लगाएँगे ।,0
जब कर्मचारियों का काम खत्म होगा,2
जब कर्मचारियों का काम खत्म होगा तब पार्क में 55 अखरोट के पेड़ होंगे ।,2
आज कर्मचारियों ने कितने अखरोट के पेड़ लगाए ?,0
ओजस्वी के पास 37 नीले गुब्बारे हैं,2
"ओजस्वी के पास 37 नीले गुब्बारे हैं , गुरप्रीत के पास 28 नीले गुब्बारे हैं",2
"ओजस्वी के पास 37 नीले गुब्बारे हैं , गुरप्रीत के पास 28 नीले गुब्बारे हैं और सैली के पास 39 नीले गुब्बारे हैं ।",2
उनके पास कुल कितने नीले गुब्बारे हैं ?,2
मनोज बाजार से 5 किग्रा चीनी की 1 थैली खरीदता है ।,4
घर आते,0
घर आते समय थैली के 1 सुराख से चीनी निकलने,0
घर आते समय थैली के 1 सुराख से चीनी निकलने के कारण थैली का भार 3.750 किग्रा रह जाता है ।,0
रास्ते में बिखरी,1
रास्ते में बिखरी चीनी की मात्रा ज्ञात कीजिए ?,0
1 पानी की टंकी में 620 लीटर पानी आता है ।,0
यदि टंकी में 225 लीटर पानी पहले से हो,2
यदि टंकी में 225 लीटर पानी पहले से हो तो टंकी में और कितना पानी आ सकता है ?,0
ओजस्वी ने नाशपाती के पेड़ से 42 नाशपाती तोड़ीं ।,1
नैन्सी ने उनमें से 17 नाशपाती बेच दीं ।,5
कितनी नाशपाती बची थीं ?,0
वर्तमान में पार्क में 33 ओक के पेड़ हैं ।,2
पार्क कर्मचारियों को क्षतिग्रस्त हुए,2
पार्क कर्मचारियों को क्षतिग्रस्त हुए 18 ओक के पेड़ों को काटना पड़ा ।,1
श्रमिकों का काम समाप्त होने,2
श्रमिकों का काम समाप्त होने पर पार्क में कितने ओक के पेड़ होंगे ?,2
संग्रहालय का दौरा करने,0
"संग्रहालय का दौरा करने के बाद , बंटी अपने होटल में वापस आया ।",0
वहाँ पहुँचने,0
"वहाँ पहुँचने के लिए , वह रॉकफेलर सेंटर तक 354 कदम चला",0
"वहाँ पहुँचने के लिए , वह रॉकफेलर सेंटर तक 354 कदम चला और फिर टाइम्स स्क्वायर तक 228 कदम चला ।",0
होटेल पहुँचने,0
होटेल पहुँचने से पहले वह कितने कदम चला ?,0
चमेली और उसकी माँ किराने में कुछ खाना खरीदने गए ।,4
चमेली और उसकी माँ किराने में कुछ खाना खरीदने गए ।,1
उसकी माँ ने उसे ₹100 दिए ।,5
चूंकि उसे फल बहुत पसंद हैं,2
"चूंकि उसे फल बहुत पसंद हैं , इसलिए वह पहले फल ख़रीदने गई ।",4
"चूंकि उसे फल बहुत पसंद हैं , इसलिए वह पहले फल ख़रीदने गई ।",1
वहाँ उसने ₹15 के सेब और संतरे खरीदे ।,4
उसकी माँ द्वारा दी,5
उसकी माँ द्वारा दी गई राशि में से कितना पैसा बचा ?,0
विष्णु के संग्रह में 29 कंचे हैं ।,2
यशोदा के पास विष्णु की तुलना में 11 कम कंचे हैं ।,2
ग्रेग के पास विष्णु की तुलना में 14 अधिक कंचे हैं ।,2
ग्रेग के पास कितने कंचे हैं ?,2
ध्रुव ने 1 साईकल 4999 रु . में खरीदी,4
ध्रुव ने 1 साईकल 4999 रु . में खरीदी तथा बिमला ने 1 साईकिल 3650 रु . में खरीदी ?,4
बताइए,2
बताइए ध्रुव ने बिमला से कितने अधिक रुपयों में साईकिल खरीदी ?,4
युसेरा के फ्रिज में 42 बोतल पानी था ।,2
अगर उसने उनमें से 25 पी,1
अगर उसने उनमें से 25 पी लीं और फिर 30 और ख़रीदीं,4
"अगर उसने उनमें से 25 पी लीं और फिर 30 और ख़रीदीं , तो उसके पास कितनी बोतलें होंगी ?",2
मेघराम ने 15 बकरियों में से 5 बकरियाँ बेच,5
मेघराम ने 15 बकरियों में से 5 बकरियाँ बेच दी अब उसके पास कितनी बकरियाँ बचीं ?,0
शॉन के पास 13 डिब्बे हैं ।,2
मिल्ड्रेड के पास 2 डिब्बे हैं ।,2
मिल्ड्रेड को 84 और मिले ।,0
मिल्ड्रेड के पास अंत में कितने डिब्बे हैं ?,2
1 चरवाहे के पास 270 काली भेड़ें हैं ।,2
उसके पास 370 सफ़ेद भेड़ें और 560 बकरियाँ भी हैं ।,2
उसके पास कुल कितने पशू हैं ?,2
उसकी सूची में अगला संग्रहालय न्यूयॉर्क में गुगेनहाइम है ।,2
वहाँ उसने अपने 90 के संग्रह से मिस्र के 51 मुखौटे दिए ।,5
अनुराधा के संग्रह में कितने मुखौटे बचे ?,0
फलों की रेहड़ी पर 91 आम पड़े हैं ।,0
जिनमें से 57 आम बिक गए ।,1
रेहड़ी पर अब कितने आम रह गए ?,0
पामेला के पास 50 टाॅफ़ियाँ थीं ।,2
परी ने उसे 7 दीं ।,5
पामेला के पास कितनी टाॅफ़ियाँ हैं ?,2
सुनीता की माता जी ने 5.500 लीटर दूध खरीदा ।,4
उसने 2 लीटर दूध खीर बनाने,0
उसने 2 लीटर दूध खीर बनाने के लिए प्रयोग किया ।,0
शेष कितना दूध बच गया ?,0
आलोक के पास 15 केले थे ।,2
उनमें से 4 केले बाँट,5
उनमें से 4 केले बाँट दिए अब उसके पास कितने केले बचे ?,0
कैड के पास 87 कंचे थे ।,2
उसे जावेद से 8 मिले ।,0
उसके पास अब कितने हैं ?,2
जोवाना की बाल्टी में 5 किलो सीपियाँ थीं ।,2
उसने कुछ सीपियाँ और डालीं,0
उसने कुछ सीपियाँ और डालीं और उसके पास अब 28 किलो सीपियाँ हैं ।,2
उसने कितने किलो सीपियाँ और डाली थी ?,0
मीशा के पास 34 रुपये थे ।,2
उसे 47 रुपये और मिले ।,0
उसके पास अब कितने रुपये हैं ?,2
मालिनी ने संतरे के पेड़ से 122 संतरे तोड़े,1
मालिनी ने संतरे के पेड़ से 122 संतरे तोड़े और जेसन ने 104 संतरे तोड़े ।,1
कुल कितने संतरे तोड़े गए ?,1
होली पर पूजा और उसकी बहन ने उन्हें मिली,0
होली पर पूजा और उसकी बहन ने उन्हें मिली हुई टाॅफ़ियों को मिलाया ।,0
पूजा के पास 32 टाॅफ़ियाँ थी,2
"पूजा के पास 32 टाॅफ़ियाँ थी , जबकि उसकी बहन के पास 42 थीं ।",2
यदि पहली रात को उन्होंने 35 टाॅफ़ियाँ खा,1
"यदि पहली रात को उन्होंने 35 टाॅफ़ियाँ खा लीं , तो उनके पास कितनी टाॅफ़ियाँ बची हैं ?",0
गार्गी को उसके पिछवाड़े में 1 नारंगी कीड़ा और 1 हरा कीड़ा मिला ।,0
हरा कीड़ा 3 इंच लंबा था,2
हरा कीड़ा 3 इंच लंबा था और नारंगी कीड़ा 1.1666666666666667 इंच लंबा था ।,2
नारंगी कीड़े की तुलना में हरा कीड़ा कितना लंबा था ?,2
कॉनी के पास 73 कंचे थे ।,2
उसने जागृति को 70 दिए ।,5
कॉनी के पास अब कितने कंचे हैं ?,2
चूंकि नगरवासियों ने अनुरोध किया,0
चूंकि नगरवासियों ने अनुरोध किया कि वह चॉकलेट केक बनाए,0
"चूंकि नगरवासियों ने अनुरोध किया कि वह चॉकलेट केक बनाए , इसलिए उसे 306 ग्राम कोको पाउडर की आवश्यकता होगी ।",2
यदि महापौर ने पहले से ही उसे 259 ग्राम पाउडर दे,5
"यदि महापौर ने पहले से ही उसे 259 ग्राम पाउडर दे रखा है , तो उसे अभी भी कितना कोको पाउडर चाहिए ?",0
गुरप्रीत शनिवार को मॉल में कपड़े खरीदने गई थी ।,4
गुरप्रीत शनिवार को मॉल में कपड़े खरीदने गई थी ।,1
उसने पतलून,3
"उसने पतलून पर 9.24 रुपये , क़मीज़ पर 8.25 रुपये खर्च किए",0
"उसने पतलून पर 9.24 रुपये , क़मीज़ पर 8.25 रुपये खर्च किए और भुगतान करने",0
"उसने पतलून पर 9.24 रुपये , क़मीज़ पर 8.25 रुपये खर्च किए और भुगतान करने के लिए ₹20 का नोट दिया ।",5
गुरप्रीत को कितना पैसा वापस मिला ?,0
1 स्कूल में 542 लड़कियाँ और 387 लड़के हैं ।,2
उस स्कूल में कितने विद्यार्थी हैं ?,2
दर्श के पास ₹10 थे ।,2
अपने भत्ते में उसे ₹8 मिले ।,0
उसके पास कुल कितना पैसा है ?,2
1 बावर्ची ने 0.14 किलोग्राम बादाम और 0.38 किलोग्राम अखरोट खरीदे ।,4
बावर्ची ने कुल कितना मेवा खरीदा ?,4
जयपुर विश्वविद्यालय केप्राध्यापक ने अपने छात्रों से भाग लेने का अनुरोध किया ।,0
जयपुर विश्वविद्यालय केप्राध्यापक ने अपने छात्रों से भाग लेने का अनुरोध किया ।,0
उन्होंने बताया,2
"उन्होंने बताया कि उन्होंने नेचुरल पार्क में पेड़ों की 15 प्रजातियाँ , पड़ोसी जंगल में पेड़ों की 20 प्रजातियाँ और शहर में विभिन्न स्थानों पर पेड़ों की 10 प्रजातियाँ लगाईं ।",0
छात्रों द्वारा कितने पेड़ लगाए गए ?,0
काइली सिक्के एकत्रित कर रही थी ।,0
उसे अपने गुल्लक से 15 सिक्के और अपने भाई से 13 सिक्के मिले ।,0
उसके पिता ने उसे 8 सिक्के दिए ।,5
काइली के पास कितने सिक्के हैं ?,2
मीशा के पास 47 रुपये और जेन के पास 34 रुपये हैं ।,2
उनके पास कुल कितने रुपये हैं ?,2
कॉनी के पास कुछ कंचे थे ।,2
उसने 73 शोभा को दिए ।,5
उसके पास अब 70 कंचे बचे हैं ।,0
उसके पास शुरुआत में कितने कंचे थे ?,2
विष्णु के पास कुछ पैसे थे ।,2
उन्होंने उनमें से 9 आर्केड में खर्च किए और 79 बचे ।,0
उन्होंने उनमें से 9 आर्केड में खर्च किए और 79 बचे ।,0
उसके पास पहले कितने पैसे थे ?,2
रागिनी ने 63 कार्ड इकट्ठे किए ।,0
रागिनी के पिता ने रागिनी को 7 और दिए ।,5
ब्रूस के पास 13 सेब हैं ।,2
रागिनी के पास कितने कार्ड हैं ?,2
राम इस महीने 11 क्रिकेट मैच देखने गया ।,0
राम इस महीने 11 क्रिकेट मैच देखने गया ।,1
वह पिछले महीने 17 मैच देखने,0
वह पिछले महीने 17 मैच देखने गया,1
वह पिछले महीने 17 मैच देखने गया था और अगले महीने 16 मैच देखने,0
वह पिछले महीने 17 मैच देखने गया था और अगले महीने 16 मैच देखने जाने,1
वह पिछले महीने 17 मैच देखने गया था और अगले महीने 16 मैच देखने जाने का सोच रहा है ।,0
वह कुल कितने मैच देख चुका है ?,0
स्कूल की रसोई में 8 गिलास हैं ।,2
यदि 4 गिलास बड़े हैं,2
यदि 4 गिलास बड़े हैं तो छोटे गिलास कितने होंगे ?,2
1 बैंक सुबह 9 बजे खुला,0
1 बैंक सुबह 9 बजे खुला और शाम को 5 बजे बंद हुआ ।,2
बताओ,2
"बताओ , बैंक कितने घंटे खुला ?",0
मीना ने 25 अंडे खरीदें,4
मीना ने 25 अंडे खरीदें उनमें से 12 अंडे फूट,1
मीना ने 25 अंडे खरीदें उनमें से 12 अंडे फूट गए बताइए,2
मीना ने 25 अंडे खरीदें उनमें से 12 अंडे फूट गए बताइए उसके पास कितने अंडे शेष बचे ?,0
अथर्व ने 32 नींबू तोड़े,1
अथर्व ने 32 नींबू तोड़े और ओजस्वी ने 25 नींबू खाए ।,1
अजय ने 12 आलूबुखारे तोड़े ।,1
कितने नींबू बचे ?,0
1 पालतू जानवरों की दुकान में 85 चूहे थे ।,2
यदि उन्होंने उनमें से 69 को बेच,5
"यदि उन्होंने उनमें से 69 को बेच दिया , तो उनके पास कितने बचे होंगे ?",0
साक्षी की पेंसिल 15 सेंटीमीटर लंबी है ।,2
ज्योति की पेंसिल 8 सेंटीमीटर लंबी है ।,2
साक्षी की पेंसिल कितनी ज़्यादा लंबी है ?,2
इंदु के पास 23 फल थे ।,2
उसने 15 फल खा लिए ।,1
उसके पास कितने फल बचे ?,0
नोर्मा के पास 88 कार्ड थे ।,2
उसे 70 कार्ड मिले ।,0
नोर्मा के पास अब कितने कार्ड हैं ?,2
1 खेल खेलते,0
1 खेल खेलते समय अतुल के पास 98 लाइव्ज़ थीं ।,2
कुछ लाइव्ज़ खोने,1
कुछ लाइव्ज़ खोने के बाद उनके पास 73 बचीं ।,0
अतुल ने कितनी लाइव्ज़ खोईं ?,1
श्रीमती गुप्ता ने 24 रुपये का 1 योयो और 14 रुपये की 1 सीटी खरीदी ।,4
दोनो खिलौनों पर उन्होंने कितना ख़र्चा किया ?,0
चौथी कक्षा में वर्ष की शुरुआत में 42 छात्र थे ।,2
वर्ष के दौरान 4 छात्रों ने स्कूल छोड़,1
वर्ष के दौरान 4 छात्रों ने स्कूल छोड़ दिया और 10 छात्रों को पाँचवीं कक्षा में स्थानांतरित कर दिया गया ।,0
अंत में चौथी कक्षा में कितने छात्र थे ?,2
अवनीत ने फतेहगढ़ साहिब के मेले में से खिलौना ट्रैक्टर ₹238.90 पैसे का तथा खिलौना कार ₹145.20 पैसे की खरीदी ।,4
उसने दुकानदार को कितनी राशि दी ?,5
ज्योति ने इंग्लैंड पहुँचने,0
ज्योति ने इंग्लैंड पहुँचने पर सबसे पहले खाना खाया ।,1
अगर उसने 276 ग्राम बेकन और 147 ग्राम सॉसेज खाए,1
"अगर उसने 276 ग्राम बेकन और 147 ग्राम सॉसेज खाए , तो उसने कुल कितना खाना खाया ?",1
"1 बगीचे में 225 गुलाब , 156 गेंदा तथा 178 चमेली के पौधे हैं ।",2
बताइए,2
बताइए फूलों के कुल कितने पौधे हैं ।,2
अथर्व को 6 सीपियाँ और 4 स्टारफ़िश मिलीं,0
"अथर्व को 6 सीपियाँ और 4 स्टारफ़िश मिलीं , लेकिन 4 सीपियाँ टूट गईं ।",1
अथर्व ने कितनी अटूट सीपियाँ खोजीं ?,0
"हरीश धानमण्डी से 2.500 किग्रा . हल्दी , 5.200 किग्रा . मिर्ची व 4.700 किग्रा . धनीया लेकर आया ।",0
"हरीश धानमण्डी से 2.500 किग्रा . हल्दी , 5.200 किग्रा . मिर्ची व 4.700 किग्रा . धनीया लेकर आया ।",0
सामान का कुल कितना वजन है ।,2
जैक के पास 62 कंचे थे ।,2
रेबेका ने उसे 33 उधार दिए ।,5
जैक के पास कितने कंचे हैं ?,2
जेसन ने 32 तरबूज और 22 ख़रबूज़े उगाए ।,0
दैविक ने 31 तरबूज उगाए ।,0
उन्होंने कुल कितने तरबूज उगाए ?,0
1 टोकरे में 78 सेब थे ।,2
उनमें से 25 सेब सड़ गए ।,1
बताइए,2
बताइए कितने अच्छे सेब बचे ?,0
बास्केटबॉल टीम का सबसे लंबा खिलाड़ी 77.75 इंच लंबा है ।,2
वह सबसे छोटे खिलाड़ी से 9.5 इंच लंबा है ।,2
सबसे छोटा खिलाड़ी कितना लंबा है ?,2
आज दोपहर यूसुफ़ ने स्कूल से निकलकर,0
"आज दोपहर यूसुफ़ ने स्कूल से निकलकर , बस से 3.8333333333333335 मील की दूरी तय की",0
"आज दोपहर यूसुफ़ ने स्कूल से निकलकर , बस से 3.8333333333333335 मील की दूरी तय की और फिर घर जाने",1
"आज दोपहर यूसुफ़ ने स्कूल से निकलकर , बस से 3.8333333333333335 मील की दूरी तय की और फिर घर जाने के लिए वह 0.16666666666666666 मील चला ।",0
यूसुफ़ ने पैदल चलने,0
यूसुफ़ ने पैदल चलने के मुक़ाबले बस की सवारी कितनी ज़्यादा की ?,0
राजकीय उच्च माध्यमिक विद्यालयों में 175 बालक एवं 128 बालिकाएँ पढ़ती हैं ।,0
बताओ,2
बताओ विद्यालय में कुल कितने विद्यार्थी पढ़ते हैं ?,0
सिद्धांत के पास 110 किताबें हैं ।,2
जागृति के पास 102 किताबें हैं ।,2
उनके पास कुल कितनी किताबें हैं ?,2
22 लड़के स्लाइड से उतरे ।,5
13 और लड़के स्लाइड से उतरे ।,5
कुल कितने लड़के स्लाइड से उतरे ?,5
सैली के पास 27 पोकेमॉन कार्ड थे ।,2
दैविक ने उसे 41 नए पोकेमॉन कार्ड दिए ।,5
सैली ने 20 पोकेमॉन कार्ड खरीदे ।,4
सैली के पास अब कितने पोकेमॉन कार्ड हैं ?,2
भारती के पास 10 सेब थे ।,2
अनीता ने उसे 5 और दिए ।,5
पाई बनाने,0
पाई बनाने के लिए उसे 4 सेब चाहिए ।,0
कितने बचे होंगे ?,0
माया ने 1 फूल बनाने,0
माया ने 1 फूल बनाने के लिए 1.50 मी . लाल और 2.25 मी . हरे रिबन का प्रयोग किया ।,0
उसने फूल बनाने,0
उसने फूल बनाने में कुल कितने रिबन का प्रयोग किया ।,0
अजय ने ₹13.60 का 1 बैटमैन का वीडियो गेम और ₹5.06 का सुपरमैन का वीडियो गेम खरीदा ।,4
अजय के पास पहले से ही 2 वीडियो गेम हैं ।,2
अजय ने वीडियो गेम पर कितना ख़र्चा किया ?,0
श्रीमती स्नाइडर ने 86 लाल बिस्कुट और 36 गुलाबी बिस्कुट बनाए ।,0
उन्होंने कुल कितने बिस्कुट बनाए ?,0
दराज में 115 पेंसिलें थीं ।,2
सारा ने दराज में 100 पेंसिलें रखीं ।,0
अब कुल कितनी पेंसिलें हैं ?,2
लीना के पास 813 टिकट हैं ।,2
मिनर्वा की तुलना में उसके पास 125 अधिक टिकट हैं ।,2
मिनर्वा के पास कितनी टिकट हैं ?,2
नैन्सी इस महीने 9 फ़ुटबॉल के मैच देखने गई ।,0
वह पिछले महीने 8 मैच देखने गई थी ।,0
उसने 3 रुपये में 7 मैचों की टिकटें ख़रीदीं ।,4
कितने मैचों की टिकटों के लिए उसने पैसे खर्च नहीं किए ?,0
ओजस्वी ने 25 नींबू और अथर्व ने 32 नींबू तोड़े ।,1
अजय ने 12 आडू तोड़े ।,1
कुल कितने नींबू तोड़े गए ?,1
जो के पास 50 खिलौने थे ।,2
अगर उसे 12 और खिलौने मिले,0
"अगर उसे 12 और खिलौने मिले , तो उसके पास कितने खिलौने होंगें ?",2
यदि लिज़ी के समूह में 54 लोग हैं,2
यदि लिज़ी के समूह में 54 लोग हैं और दूसरे समूह की तुलना में उसमें 17 अधिक सदस्य हैं,2
"यदि लिज़ी के समूह में 54 लोग हैं और दूसरे समूह की तुलना में उसमें 17 अधिक सदस्य हैं , तो कितने लोग शहर को साफ करने",0
"यदि लिज़ी के समूह में 54 लोग हैं और दूसरे समूह की तुलना में उसमें 17 अधिक सदस्य हैं , तो कितने लोग शहर को साफ करने के लिए 1 साथ काम कर रहे हैं ?",0
मीशा के पास 34 रुपये हैं ।,2
47 रुपये जमा करने,0
47 रुपये जमा करने के लिए उसे कितने और रुपये कमाने होंगे ?,0
जेसन अपने स्कूल के बैंड में शामिल हुआ ।,2
उसने ₹142.46 की 1 बांसुरी खरीदी,4
"उसने ₹142.46 की 1 बांसुरी खरीदी , ₹8.89 का 1 म्यूज़िक स्टैंड और 1 गाने की किताब वापस करने",0
"उसने ₹142.46 की 1 बांसुरी खरीदी , ₹8.89 का 1 म्यूज़िक स्टैंड और 1 गाने की किताब वापस करने पर उसे ₹7 वापस मिले ।",0
जेसन ने म्यूज़िक स्टोर पर कितना रुपये खर्च किए ?,0
जेसन के पास पोकेमॉन कार्ड थे ।,2
उसने अपने दोस्तों को 9 दिए ।,5
उसके पास अब 4 पोकेमॉन कार्ड हैं ।,2
उसके पास शुरूआत में कितने पोकेमॉन कार्ड थे ?,2
1 परीक्षा में 268 छात्र सम्मिलित हुए ।,2
इसमें से 168 छात्र उत्तीर्ण हुए ।,2
कितने छात्र अनुत्तीर्ण हुए ?,2
सीज़र को स्कूल के लिए 563 पृष्ठों की किताब पढ़ने की ज़रूरत है ।,0
सीज़र को स्कूल के लिए 563 पृष्ठों की किताब पढ़ने की ज़रूरत है ।,2
उसने पहले से ही 1 अन्य किताब के 147 पृष्ठ पढ़े हैं ।,0
वह कुल कितने पृष्ठ पढ़ेगा ?,0
1 फूलवाले के पास 37 गुलाब थे ।,2
यदि उसने 16 और तोड़े,1
यदि उसने 16 और तोड़े और फिर बाद में 19 और तोड़े,1
"यदि उसने 16 और तोड़े और फिर बाद में 19 और तोड़े , तो उसके पास कितने गुलाब होंगे ?",2
1 पार्क में 96 पेड़ हैं ।,2
उनमें से 15 नीम हैं,2
उनमें से 15 नीम हैं और 23 अशोक हैं ।,2
बाकी सब पौधे हैं ।,2
पार्क में कितने पौधे हैं ?,2
छवि के खाते में ₹25900 हैं ।,2
उसने आज खाते में कुछ पैसे जमा कराए थे ।,0
कल उसके खाते में ₹24700 थे ।,2
छवि ने कितने पैसे जमा कराए थे ?,0
जागृति के पास 8 नारंगी गुब्बारे थे,2
जागृति के पास 8 नारंगी गुब्बारे थे लेकिन उसने उनमें से 2 खो दिए ।,1
जागृति के पास अब कितने नारंगी गुब्बारे हैं ?,2
हैरी हाउंड को कल 1 भयानक कान का दर्द हुआ ।,2
कल जब मैंने उसके कान में झाँका,0
"कल जब मैंने उसके कान में झाँका , तो मैंने देखा",0
"कल जब मैंने उसके कान में झाँका , तो मैंने देखा कि उसके दाहिने कान में 36 पिस्सू थे",2
"कल जब मैंने उसके कान में झाँका , तो मैंने देखा कि उसके दाहिने कान में 36 पिस्सू थे और उसके बाएँ कान में 85 पिस्सू शांति से सो रहे थे ।",1
मैंने हैरी हाउंड के कान साफ़ किए ।,0
कितने पिस्सू मारे गए ?,1
हर साल मछलियाँ नदी के बहाव के विरुद्ध यात्रा करती,0
हर साल मछलियाँ नदी के बहाव के विरुद्ध यात्रा करती हैं और समुद्र से उन नदियों तक जाती,1
