text,label
जैवन्त ने पिछले साल फ़ुटबॉल के मैच खेलते हुए 156 गोल किए ।,0
इस साल उसने 187 गोल किए ।,0
इस साल उसने कितने ज़्यादा गोल किए ?,0
जेसन अपने स्कूल के बैंड में शामिल हुआ ।,2
उसने ₹142.46 की 1 बांसुरी खरीदी,4
"उसने ₹142.46 की 1 बांसुरी खरीदी , ₹8.89 का स्टैंड और ₹7 की 1 गाने की किताब ख़रीदी ।",4
जेसन ने म्यूज़िक स्टोर पर कितना खर्चा किया ?,0
हीरा ने 4 लीटर दूध में से 1 लीटर दूध भावना को दिया ।,5
उसके पास कितना लीटर दूध शीर्ष रहा ?,0
अथर्व के पास 8 नारंगी कंचे थे,2
"अथर्व के पास 8 नारंगी कंचे थे , उसने सिद्धांत को 4 कंचे दिए ।",5
उसके पास अब कितने नारंगी कंचे हैं ?,2
कलश में 9 लाल फूल और 3 सफ़ेद फूल थे ।,2
सैली ने अपने फूल बगीचे से कुछ लाल फूल काटे ।,1
कलश में अब 15 लाल फूल हैं ।,2
उसने कितने लाल फूल काटे ?,1
1 वेटर के पास 19 ग्राहक थे ।,2
यदि 14 ग्राहक चले,0
यदि 14 ग्राहक चले गए और उसने 36 नए ग्राहक बनाए,0
"यदि 14 ग्राहक चले गए और उसने 36 नए ग्राहक बनाए , तो उसके पास कितने ग्राहक होंगे ?",2
जवेरिया के घर में 32 गमले थे,2
जवेरिया के घर में 32 गमले थे तथा 7 गमले और खरीदे ।,4
बताओ,2
बताओ अब जवेरिया के घर में कितने गमले हो गए ?,2
केरी और पैट अपनी कक्षा में कुर्सियाँ ला रहे हैं ।,0
वे 74 कुर्सियाँ लाने,0
वे 74 कुर्सियाँ लाने के लिए सहमत हुए ।,2
केरी 28 कुर्सियाँ लाई ।,0
पैट 29 कुर्सियाँ लाया ।,0
उन्हें कितनी और कुर्सियाँ लानी हैं ?,0
पयोधी के पास 22 लाल गोलियाँ और 34 काली गोलियाँ हैं ।,2
उसके पास कूल कितनी गोलियाँ हैं ?,2
टिम के पास 22 किताबें थीं ।,2
अथर्व के पास 20 किताबें हैं ।,2
उनके पास कुल कितनी किताबें हैं ?,2
1 पालतू जानवरों की दुकान में 2 कुत्ते थे ।,2
रविवार को उन्हें 5 और मिले ।,0
सोमवार को उन्हें 3 और मिले ।,0
पालतू जानवरों की दुकान में अब कितने कुत्ते हैं ?,2
30 कुत्ते भौंक रहे थे ।,0
10 और कुत्ते भौंकने लगे ।,0
कुल कितने कुत्ते भौंक रहे हैं ?,0
रुहानिका के पास 9 सेब और 12 इरेज़र हैं ।,2
उसके 3 दोस्त ने उसकी वस्तुओं को गिनने,0
उसके 3 दोस्त ने उसकी वस्तुओं को गिनने में उसकी मदद की ।,0
रुहानिका के पास कुल कितनी वस्तुएँ हैं ?,2
मैंडी ने 1 सेब की पाई बनाई ।,0
मैंडी ने 1 सेब की पाई बनाई ।,0
उसने 0.333333333333333 चम्मच दालचीनी और 0.5 चम्मच जायफल का इस्तेमाल किया ।,0
उसने कुल कितनी सामग्री इस्तेमाल की ?,0
एवलिन के पास 63 बोतल के ढक्कन थे ।,3
उसने 18 बोतल के ढक्कन खो दिए ।,1
एवलिन के पास कितने बोतल के ढक्कन बचे ?,3
एवलिन के पास कितने बोतल के ढक्कन बचे ?,0
सारा के पास कुछ ट्रक थे ।,2
उसे जेफ़ से 13 मिले,0
उसे जेफ़ से 13 मिले और उसके पास अब 38 ट्रक बचे हैं ।,0
सारा के पास शुरुआत में कितने ट्रक थे ?,2
बेनी के पास 24 किताबें थीं,2
बेनी के पास 24 किताबें थीं और उसने गुरप्रीत को 10 किताबें दीं ।,5
टिम के पास 33 किताबें हैं ।,2
उन सब के पास कुल मिलाकर कितनी किताबें हैं ?,0
उन सब के पास कुल मिलाकर कितनी किताबें हैं ?,2
मालिनी ने 14 संतरे तोड़े,1
मालिनी ने 14 संतरे तोड़े और जेसन ने 41 संतरे तोड़े ।,1
कल्पेश ने 38 सेब तोड़े ।,1
कुल कितने संतरे तोड़े गए ?,1
गॉर्डन ने 1 पार्टी के लिए 3.42 किलो फल खरीदे ।,4
पार्टी में लोगों ने 2.2 किलो फल खाए ।,1
अब कितने फल बचे हैं ?,0
पुस्तक मेले में पिछले सप्ताह 27 गणित की किताबें बिकीं ।,1
गणित की तुलना में विज्ञान की 15 ज़्यादा किताबें बिकीं ।,1
कुल कितनी किताबें बिकीं ?,1
दुर्गा के पास 93 पैसे थे ।,2
1 सेब खरीदने,4
"1 सेब खरीदने के बाद , उसके पास 56 पैसे बचे थे ।",0
उसने सेब पर कितने पैसे खर्च किए ?,0
कार्तिक को 47 कार्ड मिले ।,0
उसने उनमें से 7 खो दिए ।,1
कार्तिक के पास कितने कार्ड बचे हैं ?,0
532 लोग थिएटर में फिल्म देख रहे हैं ।,0
थिएटर में 750 सीटें हैं ।,2
थिएटर में कितनी सीटें खाली हैं ?,2
1 भोजनालय में 9 पिज़्ज़ा परोसे,1
1 भोजनालय में 9 पिज़्ज़ा परोसे गए लेकिन 6 लौटा दिए गए ।,1
कितने पिज़्ज़ा सफलतापूर्वक परोसे गए ?,1
महेश के पास 95 टाॅफ़ियाँ थीं ।,2
उसे स्टेफ़नी से 3 मिलीं ।,0
महेश के पास कितनी टाॅफ़ियाँ हैं ?,2
1 किसान ने बुधवार को 20 बीज और गुरुवार को 2 अन्य बीज बोए ।,0
उसने कुल कितने बीज बोए ?,0
सारा की फ्रूट डिश में 24 आड़ू और 37 नाशपाती थे ।,2
वह बाग़ में गई,1
वह बाग़ में गई और उसने आड़ू तोड़े ।,1
अब 61 आड़ू हैं ।,2
उसने कितने आड़ू तोड़े ?,1
"1 गाँव में 2576 आदमी , 3521 औरतें और 1033 बच्चे हैं ।",2
गाँव की कुल जनसंख्या पता करो ।,0
1 विद्यालय को 68 झंडियाँ दी गई ।,5
उनमें से 48 झंडियाँ बच्चों को बाँट दी ।,5
बताइए,2
"बताइए , अब कितनी झंडियाँ बची ?",0
हाल ही में केट की सेवानिवृत्ति निधि का मूल्य ₹12 बढ़ा ।,0
यदि उसकी सेवानिवृत्ति निधि का मूल्य पहले ₹1472 था,2
"यदि उसकी सेवानिवृत्ति निधि का मूल्य पहले ₹1472 था , तो अब कितना मूल्य है ?",2
फूल की 4 पंखुड़ियाँ थीं ।,2
3 पंखुड़ियाँ झड़ गईं ।,1
कितनी बचीं ?,0
129 में से 126 चले,0
129 में से 126 चले गए तो कितने लोग बचे ?,0
एलिस ने अपने भत्ते में से ₹41 बचाए,0
एलिस ने अपने भत्ते में से ₹41 बचाए और 1 कॉमिक बुक पर ₹2 और 1 पज़्ज़ल पर ₹18 खर्च किए ।,0
एलिस के पास कितना पैसा बचा है ?,0
"बंसी के पास 10 रुपये , 2 रुपये व 5 रुपये के सिक्के हैं",2
"बंसी के पास 10 रुपये , 2 रुपये व 5 रुपये के सिक्के हैं तो उसके पास कुल कितने रुपये होंगे ?",2
"1 कार डीलर ने पहले दिन 14 कारें , दूसरे दिन 16 कारें और तीसरे दिन 27 कारें बेचीं ।",5
3 दिनों में कार डीलर ने कितनी कारें बेचीं ?,5
राजबीर ने अपना लॉन घास काटने,1
राजबीर ने अपना लॉन घास काटने का व्यवसाय शुरू किया ।,0
गर्मियों में उसने 27 रुपये कमाए ।,0
अगर उसे गैस पर 5 रुपये और औज़ारों पर 2 रुपये खर्च करने,0
"अगर उसे गैस पर 5 रुपये और औज़ारों पर 2 रुपये खर्च करने पड़े , तो अंत में उसके पास कितना पैसा था ?",2
जेसन के पास 9 पोकेमॉन कार्ड थे ।,2
उसने अपने दोस्तों को 4 दिए ।,5
उसके पास अब कितने पोकेमॉन कार्ड हैं ?,2
पेंसिल का पैकेट 40 रुपये में आता,0
"पेंसिल का पैकेट 40 रुपये में आता है , रबड़ का पैकेट 30 रुपये में आता",0
"पेंसिल का पैकेट 40 रुपये में आता है , रबड़ का पैकेट 30 रुपये में आता है और पेन का पैकेट 100 रुपये का आता है ।",0
3 का 0 पैकेट ख़रीदने,4
3 का 0 पैकेट ख़रीदने पर कुल कितना ख़र्चा हुआ ?,2
वीडियो गेम खेलते,0
"वीडियो गेम खेलते समय , पवन ने 3103 अंक बनाए",0
"वीडियो गेम खेलते समय , पवन ने 3103 अंक बनाए और उसके चचेरे भाई ने 5816 अंक बनाए",0
"वीडियो गेम खेलते समय , पवन ने 3103 अंक बनाए और उसके चचेरे भाई ने 5816 अंक बनाए , तो उन्होंने कुल कितने अंक बनाए ?",0
हिबा के पास 86 ब्लॉक थे ।,2
रजत ने उसे 41 उधार दिए ।,5
हीथ के पास कितने ब्लॉक हैं ?,2
कनिष्क के पास 5 बेसबॉल कार्ड थे ।,2
मैलनी ने कनिष्क से 3 बेसबॉल कार्ड खरीदे ।,4
कनिष्क के पास अब कितने बेसबॉल कार्ड हैं ?,2
मारियो ने मेले के विज्ञापन में मदद करने,0
मारियो ने मेले के विज्ञापन में मदद करने के लिए 18 पोस्टर बनाए ।,0
सामंथा ने मारियो की तुलना में 15 अधिक पोस्टर बनाए ।,0
उन्होंने कितने पोस्टर बनाए ?,0
समुद्र तट पर अजय को 15 सीपियाँ मिलीं,0
समुद्र तट पर अजय को 15 सीपियाँ मिलीं और कनिष्क को 43 सीपियाँ मिलीं ।,0
जब उन्होंने उन्हें साफ़ किया,0
"जब उन्होंने उन्हें साफ़ किया , तो उन्हें पता चला",0
"जब उन्होंने उन्हें साफ़ किया , तो उन्हें पता चला कि 29 टूट गईं थीं ।",1
कनिष्क को अजय की तुलना में कितनी ज़्यादा सीपियाँ मिलीं ?,0
दिनेश ने 1 अटैची ₹7499 का खरीदा,4
दिनेश ने 1 अटैची ₹7499 का खरीदा तथा दुकानदार को ₹10000 दिये ।,5
दुकानदार ने उसको कितने रुपये वापिस किए ?,0
मैर्लिन के पास 51 बोतल के ढक्कन थे ।,3
उसने नैन्सी को 36 दिए ।,5
मैर्लिन के पास अब कितने बोतल के ढक्कन बचे ?,3
मैर्लिन के पास अब कितने बोतल के ढक्कन बचे ?,0
नैन्सी को समुद्र तट पर 35 सीपियाँ और 25 स्टारफ़िश मिलीं ।,0
उसने जेसन को 17 सीपियाँ दीं ।,5
नैन्सी के पास अब कितनी सीपियाँ हैं ?,2
मालिनी के पास बैंक में 21 रुपए और 38 पैसे थे ।,2
उसके पिता ने उस से 18 पैसे उधार लिए ।,4
उसके पास अब कितने पैसे हैं ?,2
गुरप्रीत के पास बैंक में 36 रुपये और 31 पैसे थे ।,2
उसके पिता ने उस से 20 रुपये उधार लिए ।,4
उसके पास अब कितने रुपये हैं ?,2
1 दराज में 14 स्केल और 34 क्रेयॉन थे ।,2
टिम ने दराज से 11 स्केल निकाले ।,1
अब दराज में कितने स्केल हैं ?,2
अडोल्फ़ो ने 35 ब्लॉकों का 1 टॉवर बनाया ।,0
उसने टॉवर में 65 ब्लॉक और जोड़े ।,0
अब टॉवर में कुल कितने ब्लॉक हैं ?,2
सैली के पास 39 बेसबॉल कार्ड थे ।,2
सारा ने सैली को 24 और दिए ।,5
सैली के पास अब कितने बेसबॉल कार्ड हैं ?,2
अर्पित ने 1 बाल्टी में 0.8 लीटर पानी भरा ।,0
"बाद में , उसने 0.2 लीटर पानी निकाला ।",1
बाल्टी में कितना पानी है ?,2
किसी स्कूल में 3 दिन के लिए 1 पुस्तक प्रदर्शनी आयोजित की गई ।,0
"पहले , दूसरे और अंतिम दिन खिड़की पर क्रमशः 1394,2112 और 751 टिकट बेचे गए ।",5
इन 3 दिनों में बेचे,5
मालिनी 1 केक बना रही है ।,0
नुस्खे के अनुसार 8 कप आटा चाहिए ।,0
उसने पहले ही 2 कप डाल दिए ।,0
उसे और कितने कप डालने की ज़रूरत है ?,0
उसे और कितने कप डालने की ज़रूरत है ?,2
1 वस्तु का मूल्य 145 रुपये है ।,2
रेयांश के पास 97 रुपये है ।,2
बताइए,2
"बताइए , वस्तु खरीदने",4
"बताइए , वस्तु खरीदने के लिए कितने रुपये और चाहिए ।",0
गैविन के पास 23 क़मीज़ें हैं ।,2
6 नीली हैं,2
"6 नीली हैं , बाकी हरी हैं ।",2
गैविन के पास कितनी हरी क़मीज़ें हैं ?,2
बिन्दु के पास 190 रुपये हैं ।,2
उसने 55 रुपये का मोबाइल रिचार्ज करवाया ।,0
बिन्दु के पास कितने रुपये शेष बचे ?,0
1 स्कूल में 442 लड़के और 639 लड़कियाँ पढ़ते हैं ।,0
बताओ,2
बताओ स्कूल में कुल कितने छात्र पढ़ते हैं ?,0
फिरोजपुर से चंडीगढ़ की दूरी 240 कि . मी . है,2
फिरोजपुर से चंडीगढ़ की दूरी 240 कि . मी . है जबकि फिरोज़पुर से बठिण्डा की दूरी 108 कि . मी . है,2
फिरोजपुर से चंडीगढ़ की दूरी 240 कि . मी . है जबकि फिरोज़पुर से बठिण्डा की दूरी 108 कि . मी . है बताओ,2
फिरोजपुर से चंडीगढ़ की दूरी 240 कि . मी . है जबकि फिरोज़पुर से बठिण्डा की दूरी 108 कि . मी . है बताओ कि फिरोज़पुर से चण्डीगढ़ की दूरी फिरोजपुर से बठिण्डा की दूरी से कितनी अधिक है ?,2
1 750 मिलीलीटर दूध के पात्र में से 250 मिलीलीटर दूध की चाय बना,0
1 750 मिलीलीटर दूध के पात्र में से 250 मिलीलीटर दूध की चाय बना ली तो पात्र में कितना दूध बचा ?,0
जागृति को समुद्र तट पर 79 सीपियाँ मिलीं,0
"जागृति को समुद्र तट पर 79 सीपियाँ मिलीं , उसने अथर्व को 63 सीपियाँ दीं ।",5
उसके पास अब कितनी सीपियाँ हैं ?,2
1 बाल्टी में 15 लीटर दूध आता है ।,0
अमन के पास 4 लीटर दूध है ।,2
उसे बाल्टी को भरने,0
उसे बाल्टी को भरने के लिए कितना दूध और डालना चाहिए ?,0
गुरप्रीत मॉल में कपड़े खरीदने गई थी ।,4
गुरप्रीत मॉल में कपड़े खरीदने गई थी ।,1
उसके पास ₹13.99 हैं,2
उसके पास ₹13.99 हैं और उसने 1 क़मीज़ पर ₹12.14 खर्च किए ।,0
उसे अपनी जेब में 7.43 रुपये मिले ।,0
उसने बाकी पैसे जैकेट पर खर्च कर दिए ।,0
गुरप्रीत ने जैकेट पर कितना पैसा खर्च किया ?,0
सुष्मिता 1 वीडियो गेम खेल,0
सुष्मिता 1 वीडियो गेम खेल रही थी और गेम में उसकी 43 लाइव्ज़ थीं ।,2
गेम के 1 कठिन स्तर में उसने 14 लाइव्ज़ गँवा दीं ।,1
यदि उसे अगले स्तर में 27 लाइव्ज़ और मिलें,0
"यदि उसे अगले स्तर में 27 लाइव्ज़ और मिलें , तो उसके पास कितनी लाइव्ज़ होंगी ?",2
सारा के पास बैंक में 100 रुपये और 783 पैसे थे ।,2
उसके पिता ने उससे 271 पैसे उधार लिए ।,4
उसके पास अब कितने पैसे हैं ?,2
होली पर दिव्यांश के पास 47 टाॅफ़ियाँ थीं ।,2
उसकी बहन ने उसे 40 टाॅफ़ियाँ और दीं ।,5
फिर वह बाहर गई,1
फिर वह बाहर गई और 25 और टाॅफ़ियाँ लाई ।,0
अब दिव्यांश के पास कितनी टाॅफ़ियाँ हैं ?,2
आज 1 भोजनालय ने दोपहर के खाने में 6 और रात के खाने में 9 केक परोसे ।,1
दोपहर की तुलना में रात को कितने ज़्यादा केक परोसे गए ?,1
1 टोकरी में 50 किन्नू हैं ।,2
टोकरी में से 28 किन्नू निकाले गए ।,1
टोकरी में शेष कितने किन्नू रह गए ?,0
रोजा के पास सैंसठ फूल थे ।,2
आंद्रे ने उसे कुछ और फूल दिए ।,5
अब रोजा के पास 90 फूल हैं ।,2
आंद्रे ने रोजा को कितने फूल दिए ?,5
सारा के पास प्याज की 1 टोकरी थी ।,2
उसने टोकरी में 4 प्याज डाले,0
"उसने टोकरी में 4 प्याज डाले , सैली ने 5 प्याज निकाले",1
"उसने टोकरी में 4 प्याज डाले , सैली ने 5 प्याज निकाले और कनिष्क ने और 9 प्याज डाले ।",0
शुरुआत से अब टोकरी में कितने ज़्यादा प्याज हैं ?,2
जैज़मिन के पास 1209 गुड़ियाँ और गेराल्डिन के पास 2186 गुड़ियाँ थीं ।,2
यदि वे अपनी गुड़ियों को 1 साथ रखें,0
"यदि वे अपनी गुड़ियों को 1 साथ रखें , तो उनके पास कितनी गुड़ियाँ होंगी ?",2
जावेद के पास 21 भेंस और 25 गायें है ।,2
जावेद के पास कुल कितने पशु हैं ?,2
ओजस्वी के पास 129 बिस्कुट हैं ।,2
अयाना के पास 140 है ।,2
अयाना और ओजस्वी के पास कितने बिस्कुट हैं ?,2
जेसन के पास 676 पोकेमॉन कार्ड थे ।,2
ओजस्वी ने जेसन के पोकेमॉन कार्ड्स में से 224 खरीदे ।,4
जेसन के पास अब कितने पोकेमॉन कार्ड हैं ?,2
1 दुकानदार के पास ₹900 हैं ।,2
उसने 1 रेडियो 550 का खरीदा ।,4
उसके पास अब शेष कितने रुपये होंगे ।,2
"न्यूयॉर्क के बाद , उसने वाशिंगटन डीसी में स्मिथसोनियन जाने का फैसला किया ।",1
"न्यूयॉर्क के बाद , उसने वाशिंगटन डीसी में स्मिथसोनियन जाने का फैसला किया ।",0
यदि उसके पास 63 छोटे विमान थे,2
यदि उसके पास 63 छोटे विमान थे और उसने राष्ट्रीय वायु और अंतरिक्ष संग्रहालय को 49 दिए,5
"यदि उसके पास 63 छोटे विमान थे और उसने राष्ट्रीय वायु और अंतरिक्ष संग्रहालय को 49 दिए , तो उसके पास कितने बचे ?",0
दिसंबर से पहले ग्राहकों ने मॉल से 1346 गुलबंद खरीदे ।,4
"दिसंबर के दौरान , उन्होंने 6444 खरीदे ।",4
उसके बाद 1 भी गुलबंद नहीं बिका ।,1
ग्राहकों ने कुल कितने गुलबंद खरीदे ?,4
1 चिड़ियाघर के कर्मचारी ने 19 बच्चों के 1 समूह से बात की ।,0
1 अन्य कर्मचारी ने 25 बच्चों के 1 समूह से बात की ।,0
चिड़ियाघर में 22 कर्मचारी हैं ।,2
चिड़ियाघर केकर्मचारियों ने कितने बच्चों से बात की ?,0
कैन्जी और उसके सहपाठियों ने 1 विज्ञान की प्रयोगशाला के दौरान वेइंग स्केल पर रंगीन डिब्बे रखे ।,0
पीले डिब्बे का वज़न 0.6 किलोग्राम और हरे डिब्बे का वज़न 0.4 किलोग्राम था ।,2
हरे रंग के डिब्बे की तुलना में पीले डिब्बे का वज़न कितना ज़्यादा था ?,2
` द ग्रीसी स्पून ` भोजनालय के 1 वेटर के पास 29 ग्राहक थे ।,2
दोपहर के खाने की भीड़ में उसने 20 नए ग्राहक बनाए ।,0
यदि 34 ग्राहकों ने उसे टिप नहीं दी,5
"यदि 34 ग्राहकों ने उसे टिप नहीं दी , तो उसे कितने ग्राहकों ने टिप दी ?",5
डाल्टन 1 कूदने की रस्सी खरीदना,4
डाल्टन 1 कूदने की रस्सी खरीदना चाहता,0
डाल्टन 1 कूदने की रस्सी खरीदना चाहता है जिसकी कीमत ₹7 है ।,2
उसने अपने भत्ते में से ₹6 बचाए,0
उसने अपने भत्ते में से ₹6 बचाए हैं और उसके चाचा ने उसे ₹13 दिए हैं ।,5
डाल्टन के पास कूदने की रस्सी खरीदने,4
डाल्टन के पास कूदने की रस्सी खरीदने के बाद कितने पैसे बचेंगे ?,0
डैनियल के पास 54 नूडल्स थीं ।,2
उन्होंने विलियम को 12 नूडल्स दीं ।,5
डैनियल के पास कितनी नूडल्स बचीं ?,0
खलिहान में 73 गट्ठर थे ।,2
जेसन ने आज खलिहान में कुछ गट्ठर रखे ।,0
खलिहान में अब 96 गट्ठर हैं ।,2
खलिहान में उसने आज कितने गट्ठर रखे थे ?,0
आने,0
"आने वाली परीक्षा के कारण , मृदुल मंगलवार को बिस्कुट नहीं बेच पाएगी ।",5
"इस वजह से , लावण्या ने दोगुना काम करने का फैसला किया ।",0
"इस वजह से , लावण्या ने दोगुना काम करने का फैसला किया ।",0
उसने अपने पहले दौर में 34 और दूसरे दौर में 27 बिस्कुट बेचे ।,5
लावण्या द्वारा कितने बिस्कुट बेचे गए ?,5
अथर्व ने सोमवार को रीसाइकिल करने,0
अथर्व ने सोमवार को रीसाइकिल करने के लिए 71 डिब्बे और मंगलवार को 27 डिब्बे एकत्र किए ।,0
अथर्व ने कुल मिलाकर,0
अथर्व ने कुल मिलाकर कितने डिब्बे एकत्र किए ?,0
मीशा के पास 34 रुपये हैं ।,2
उसे 47 रुपये का 1 कुत्ता खरीदने,4
उसे 47 रुपये का 1 कुत्ता खरीदने के लिए कितने और रुपये कमाने पड़ेंगे ?,0
1 फ़ास्ट फ़ूड भोजनालय ने 58 छोटे कोफ़्ते और 21 बड़े कोफ़्ते बेचे ।,5
उन्होंने कुल कितने कोफ़्ते बेचे ?,5
टोरी 4.4 फ़ीट लंबी थी ।,2
फिर वह 2.86 फ़ीट और लंबी हो गई ।,2
अब टोरी कितनी लंबी है ?,2
कीर्ति किताब भंडार ने जून के प्रथम सप्ताह में ₹289991 मूल्य की पुस्तकें बेचीं ।,5
इसी माह के दूसरे सप्ताह में ₹400768 मूल्य की पुस्तकें बेची गईं ।,5
दूसरे सप्ताह में कितनी अधिक बिक्री हुई ?,2
"1 कंस्ट्रक्शन कंपनी ने 0.16666666666666666 टन कंक्रीट , 0.166666666666666 टन ईंटें और 0.5 टन पत्थर का ऑर्डर दिया ।",5
कंपनी ने कुल कितने टन सामग्री का ऑर्डर दिया ?,5
"सूरज , मोहित , कार्तिक और देव को स्टैम्प एकत्रित करना बहुत पसंद है ।",0
"सूरज , मोहित , कार्तिक और देव को स्टैम्प एकत्रित करना बहुत पसंद है ।",2
वे हर महीने अपने संग्रह बाँटने,5
वे हर महीने अपने संग्रह बाँटने के लिए मिलते हैं ।,0
पिछले महीने कार्तिक 45 स्टैम्प जमा करने,0
पिछले महीने कार्तिक 45 स्टैम्प जमा करने में सक्षम था,2
पिछले महीने कार्तिक 45 स्टैम्प जमा करने में सक्षम था जबकि सूरज केवल 27 स्टैम्प जमा करने में सक्षम था ।,0
पिछले महीने कार्तिक 45 स्टैम्प जमा करने में सक्षम था जबकि सूरज केवल 27 स्टैम्प जमा करने में सक्षम था ।,2
कार्तिक के पास सूरज से कितने अधिक स्टैम्प हैं ?,2
दीवाली पर पारुल ने 57 दीपक जलाए ।,1
उनमें से 15 दीपक बुझ गए ।,1
बताइए,2
"बताइए , अब कितने दीपक जलते हुए रहे ?",0
शुरुआत में कैरोलिन के पास 47 कंचे और 6 संतरे थे ।,2
उसने फ़िज़ा को 42 कंचे दिए ।,5
कैरोलिन के पास कितने कंचे बचे हैं ?,0
दोपहर के खाने के समय 61 लोग क़तार में थे,2
दोपहर के खाने के समय 61 लोग क़तार में थे जब 22 और लोग क़तार में लग गए ।,0
लाइन में कुल कितने लोग थे ?,2
आर्थर ने 35 जलेबियाँ तलीं ।,0
कुल 83 जलेबियाँ बनाने,0
कुल 83 जलेबियाँ बनाने हेतु आर्थर को कितनी और जलेबियाँ तलनी पड़ेंगी ?,0
जागृति के पास 10 किताबें हैं ।,2
अजय के पास 38 किताबें हैं ।,2
उनके पास कुल कितनी किताबें हैं ?,2
मेरे कुत्ते के पास कुछ हड्डियाँ थीं ।,2
"फिर , उसे 367 हड्डियाँ मिलीं ।",0
उसके पास अब 860 हड्डियाँ हैं ।,2
उसके पास शुरुआत में कितनी हड्डियाँ थीं ?,2
1 कार्यक्रम में 105 माता पिता थे,2
1 कार्यक्रम में 105 माता पिता थे और 698 छात्र भी थे ।,2
कार्यक्रम में कितने लोग उपस्थित थे ?,2
1 बाग में 34 पेड़ आम के और 12 पेड़ अनार के हैं ।,2
बताइए,2
"बताइए , बाग में कुल कितने पेड़ है ?",2
वर्तमान में पार्क में 9 बलूत के पेड़ हैं ।,2
कर्मचारियों को सूखे,1
कर्मचारियों को सूखे हुए 2 बलूत के पेड़ों को काटना पड़ा ।,1
जब कर्मचारियों का काम खत्म होगा,2
जब कर्मचारियों का काम खत्म होगा तब कितने बलूत के पेड़ होंगे ?,2
समुद्र के किनारे सैली को 9 सीपियाँ मिलीं,0
"समुद्र के किनारे सैली को 9 सीपियाँ मिलीं , अजय को 7 सीपियाँ मिलीं",0
"समुद्र के किनारे सैली को 9 सीपियाँ मिलीं , अजय को 7 सीपियाँ मिलीं और लैला को 5 सीपियाँ मिलीं ।",0
उन्हें कुल कितनी सीपियाँ मिलीं ?,0
1 गेम में आप 2 लाइव्ज़ से शुरूआत करते हैं ।,0
यदि आपको पहले स्तर में 6 लाइव्ज़ मिलीं,0
यदि आपको पहले स्तर में 6 लाइव्ज़ मिलीं और दूसरे में 11 लाइव्ज़ मिलीं,0
"यदि आपको पहले स्तर में 6 लाइव्ज़ मिलीं और दूसरे में 11 लाइव्ज़ मिलीं , तो आपके पास कितनी लाइव्ज़ होंगी ?",2
शॉपिंग करते,0
शॉपिंग करते हुए मारिया ने 35 हरे तौलिये और 21 सफ़ेद तौलिये खरीदे ।,4
अगर उसने अपनी माँ को उनमें से 34 दे,5
"अगर उसने अपनी माँ को उनमें से 34 दे दिए , तो मारिया के पास कितने तौलिए बचे ?",0
मनोहर के पास ₹5000 थे ।,2
उसने बाज़ार से ₹1050 का जूतों का जोड़ा खरीदा,4
उसने बाज़ार से ₹1050 का जूतों का जोड़ा खरीदा और ₹1600 का 1 कोट पैंट खरीदा ।,4
उसके पास कितने रुपये बाकी बचे ?,0
लिज़ी 1 बहुत बड़े और प्रदूषित शहर में रहता है ।,0
उसने प्रदूषण को कम करने,0
उसने प्रदूषण को कम करने में मदद करने,0
उसने प्रदूषण को कम करने में मदद करने के लिए 1 सफाई अभियान का आयोजन किया ।,0
उसने शहर और उसके आसपास बहने,5
उसने शहर और उसके आसपास बहने वाली नदियों की सफ़ाई शुरू की ।,0
यदि उसके साथियों ने मिलकर,0
यदि उसके साथियों ने मिलकर 387 किलो कचरा इकट्ठा किया,0
यदि उसके साथियों ने मिलकर 387 किलो कचरा इकट्ठा किया और 1 अन्य समूह ने लिज़ी के समूह की तुलना में 39 किलो कम इकट्ठा किया,0
"यदि उसके साथियों ने मिलकर 387 किलो कचरा इकट्ठा किया और 1 अन्य समूह ने लिज़ी के समूह की तुलना में 39 किलो कम इकट्ठा किया , तो दोनों समूहों ने कितना कचरा इकट्ठा किया ?",0
बस में 25 बच्चे सवार थे ।,2
बस स्टॉप पर 18 बच्चे बस में चढ़े ।,4
अब कितने बच्चे बस में सवार हैं ?,2
दिलजीत संधु ने 5.600 किलोग्राम आलू और 2.150 कि . ग्रा . गोभी खरीदी ।,4
बताओ,2
बताओ उसने कुल कितनी सब्ज़ी खरीदी ।,4
पीटर के पास 8 इरेज़र थे ।,2
ब्रिजेट ने 3 लिए ।,4
पीटर के पास कितने इरेज़र बचे ?,0
अरिजीत को ₹2.5 की ज़रूरत है ।,2
उसके पास ₹0.75 है ।,2
उसे और कितने पैसों की ज़रूरत है ?,2
इस साल फ़ुटबॉल के कुल 8 मैच हुए,2
"इस साल फ़ुटबॉल के कुल 8 मैच हुए , 6 रात में खेले गए ।",0
कल्पेश 4 मैच देखने नहीं जा पाया ।,0
कल्पेश 4 मैच देखने नहीं जा पाया ।,1
कल्पेश कुल कितने फ़ुटबॉल के मैच देखने गया ?,0
कल्पेश कुल कितने फ़ुटबॉल के मैच देखने गया ?,1
जब इमारत बनी,0
जब इमारत बनी तो वे चाहते,0
जब इमारत बनी तो वे चाहते थे कि वह रात में खूब चमके ।,0
यह करने,0
"यह करने के लिए , उन्होंने 432 जुगनू और 297 चमक कीड़े बुलाए ।",0
इमारत को चमकाने,0
इमारत को चमकाने के लिए कितने जानवरों ने काम किया ?,0
झीलों की पारिस्थितिकी से चिंतित होने,2
